35.333336,16.999998,0.0032924444,78.0
35.166668,16.999998,0.0029837778,72.0
35.0,16.999998,0.0030866668,41.0
35.333336,16.833332,0.0031895554,65.0
35.166668,16.833332,0.0029323334,37.0
35.0,16.833332,0.0033438888,19.0
35.333336,16.666666,0.002880889,84.0
35.166668,16.666666,0.0030866668,63.0
35.0,16.666666,0.0032924444,11.0
35.333336,16.5,0.0033953332,32.0
35.166668,16.5,0.0030866668,56.0
35.0,16.5,0.0032924444,87.0
35.333336,16.333334,0.0031381112,72.0
35.166668,16.333334,0.0033438888,64.0
35.0,16.333334,0.002880889,43.0
35.333336,16.166668,0.0030866668,57.0
35.166668,16.166668,0.0032924444,62.0
35.0,16.166668,0.0033953332,2.0
35.333336,16.000002,0.0031895554,8.0
35.166668,16.000002,0.0031895554,49.0
35.0,16.000002,0.0033953332,55.0
35.333336,15.833335,0.0030866668,68.0
35.166668,15.833335,0.0032924444,66.0
35.0,15.833335,0.0030352222,50.0
35.333336,15.666668,0.0031895554,81.0
35.166668,15.666668,0.0029323334,6.0
35.0,15.666668,0.0029837778,35.0
35.333336,15.500001,0.002880889,27.0
35.166668,15.500001,0.0030866668,9.0
35.0,15.500001,0.0032410002,42.0
36.833347,15.333334,0.0030352222,5.0
36.66668,15.333334,0.0032924444,80.0
36.50001,15.333334,0.0033438888,36.0
36.333344,15.333334,0.0031381112,29.0
36.166676,15.333334,0.0029323334,56.0
36.000008,15.333334,0.0030866668,54.0
35.83334,15.333334,0.0029323334,17.0
35.66667,15.333334,0.0032410002,4.0
35.500004,15.333334,0.0031381112,52.0
36.833347,15.166667,0.0033953332,1.0
36.66668,15.166667,0.0029837778,42.0
36.50001,15.166667,0.0030352222,22.0
36.333344,15.166667,0.002880889,61.0
36.166676,15.166667,0.0031895554,89.0
36.000008,15.166667,0.0033438888,11.0
35.83334,15.166667,0.0030866668,71.0
35.66667,15.166667,0.0029323334,89.0
35.500004,15.166667,0.0030352222,62.0
36.833347,15.0,0.0032410002,67.0
36.66668,15.0,0.0032410002,57.0
36.50001,15.0,0.0030866668,10.0
36.333344,15.0,0.0029837778,24.0
36.166676,15.0,0.0029323334,11.0
36.000008,15.0,0.0030352222,31.0
35.83334,15.0,0.0033953332,71.0
35.66667,15.0,0.0033953332,38.0
35.500004,15.0,0.0031895554,69.0
35.333336,15.166667,0.0033438888,56.0
35.166668,15.166667,0.0030866668,39.0
35.0,15.166667,0.0029323334,14.0
35.333336,15.0,0.0029323334,40.0
35.166668,15.0,0.0030352222,32.0
35.0,15.0,0.002880889,13.0
35.500004,15.500001,0.002880889,60.0
35.333336,15.333334,0.0031895554,84.0
35.166668,15.333334,0.0029837778,78.0
35.0,15.333334,0.0030866668,21.0
36.833347,15.666668,0.002880889,39.0
36.66668,15.666668,0.0033438888,55.0
36.50001,15.666668,0.0032410002,90.0
36.333344,15.666668,0.0030352222,54.0
36.166676,15.666668,0.0033953332,2.0
36.000008,15.666668,0.0033953332,42.0
35.83334,15.666668,0.0033438888,2.0
35.66667,15.666668,0.0031895554,67.0
35.500004,15.666668,0.0030866668,71.0
36.833347,15.500001,0.0033953332,25.0
36.66668,15.500001,0.002880889,45.0
36.50001,15.500001,0.0032924444,27.0
36.333344,15.500001,0.002880889,26.0
36.166676,15.500001,0.0031381112,54.0
36.000008,15.500001,0.0029837778,6.0
35.83334,15.500001,0.002880889,63.0
35.66667,15.500001,0.0032410002,10.0
36.166676,16.000002,0.0030866668,73.0
36.000008,16.000002,0.0032924444,11.0
35.83334,16.000002,0.0029837778,14.0
35.66667,16.000002,0.0032924444,8.0
35.500004,16.000002,0.003395333,51.0
36.833347,15.833335,0.0033438888,25.0
36.66668,15.833335,0.0032924444,50.0
36.50001,15.833335,0.002880889,3.0
36.333344,15.833335,0.002880889,30.0
36.166676,15.833335,0.0031895554,14.0
36.000008,15.833335,0.0033953332,10.0
35.83334,15.833335,0.0030352222,4.0
35.66667,15.833335,0.0033438888,36.0
35.500004,15.833335,0.0033438888,27.0
35.500004,16.333334,0.002880889,54.0
36.833347,16.166668,0.0031381112,85.0
36.66668,16.166668,0.0030352222,21.0
36.50001,16.166668,0.0029837778,71.0
36.333344,16.166668,0.0029323334,0.0
36.166676,16.166668,0.0031381112,37.0
36.000008,16.166668,0.0029323334,47.0
35.83334,16.166668,0.0030352222,82.0
35.66667,16.166668,0.0029323334,45.0
35.500004,16.166668,0.002880889,72.0
36.833347,16.000002,0.0030352222,35.0
36.66668,16.000002,0.0030352222,85.0
36.50001,16.000002,0.0031895554,23.0
36.333344,16.000002,0.0031895554,70.0
36.833347,16.5,0.0029323334,78.0
36.66668,16.5,0.0032410002,50.0
36.50001,16.5,0.0029837778,54.0
36.333344,16.5,0.0033438888,55.0
36.166676,16.5,0.0030866668,43.0
36.000008,16.5,0.0029837778,41.0
35.83334,16.5,0.0032410002,78.0
35.66667,16.5,0.0033953332,43.0
35.500004,16.5,0.0032924444,22.0
36.833347,16.333334,0.0031381112,64.0
36.66668,16.333334,0.0031895554,36.0
36.50001,16.333334,0.0031895554,89.0
36.333344,16.333334,0.0029323334,64.0
36.166676,16.333334,0.0032410002,42.0
36.000008,16.333334,0.0032924444,81.0
35.83334,16.333334,0.002880889,45.0
35.66667,16.333334,0.0032924444,29.0
36.166676,16.833332,0.0029837778,72.0
36.000008,16.833332,0.0030866668,75.0
35.83334,16.833332,0.002880889,28.0
35.66667,16.833332,0.0033438888,38.0
35.500004,16.833332,0.0031895554,46.0
36.833347,16.666666,0.0029837778,30.0
36.66668,16.666666,0.0029837778,72.0
36.50001,16.666666,0.0033438888,85.0
36.333344,16.666666,0.0029323334,50.0
36.166676,16.666666,0.0033953332,78.0
36.000008,16.666666,0.0033953332,11.0
35.83334,16.666666,0.0030352224,16.0
35.66667,16.666666,0.002880889,4.0
35.500004,16.666666,0.0033438888,67.0
36.833347,16.999998,0.0033438888,32.0
36.66668,16.999998,0.0032924444,31.0
36.50001,16.999998,0.0033953332,44.0
36.333344,16.999998,0.0033438888,60.0
36.166676,16.999998,0.0033438888,41.0
36.000008,16.999998,0.0032924444,21.0
35.83334,16.999998,0.0031895554,53.0
35.66667,16.999998,0.0032410002,31.0
35.500004,16.999998,0.0029323334,27.0
36.833347,16.833332,0.0032924444,20.0
36.66668,16.833332,0.0033953332,31.0
36.50001,16.833332,0.0031381112,89.0
36.333344,16.833332,0.0029837778,50.0
